"URL","Page Name","Page Purpose","Parent","Navigation Source","Primary CTA","Secondary CTA","Hero Summary","Main Sections","Trust Elements","Interactive Elements","Internal Links","External Links","Screenshots","Issues","Notes"
"https://www.builtbykiefer.com/admin/projects/project-2/comments/new","Comment for Poudre Canyon Mountain Modern","Demo operations data-entry screen: Comment for Poudre Canyon Mountain Modern.","/admin/projects/project-2","Project workspace action","Job -> /admin/projects/project-2","","MESSAGING Comment for Poudre Canyon Mountain Modern","Project Comment","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/projects/project-2","","screenshots/admin--projects--project--2--comments--new--full.png | screenshots/admin--projects--project--2--comments--new--hero.png | screenshots/admin--projects--project--2--comments--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/projects/project-2/tasks/new","Task for Poudre Canyon Mountain Modern","Demo operations data-entry screen: Task for Poudre Canyon Mountain Modern.","/admin/projects/project-2","Project workspace action","Job -> /admin/projects/project-2","","PROJECT MANAGEMENT Task for Poudre Canyon Mountain Modern","Task Details","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/projects/project-2","","screenshots/admin--projects--project--2--tasks--new--full.png | screenshots/admin--projects--project--2--tasks--new--hero.png | screenshots/admin--projects--project--2--tasks--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/projects/project-2/updates/new","Update for Poudre Canyon Mountain Modern","Demo operations data-entry screen: Update for Poudre Canyon Mountain Modern.","/admin/projects/project-2","Project workspace action","Project -> /admin/projects/project-2","","DAILY LOGS Update for Poudre Canyon Mountain Modern","Project Update","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/projects/project-2","","screenshots/admin--projects--project--2--updates--new--full.png | screenshots/admin--projects--project--2--updates--new--hero.png | screenshots/admin--projects--project--2--updates--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/projects/project-2/files/new","Upload for Poudre Canyon Mountain Modern","Demo operations data-entry screen: Upload for Poudre Canyon Mountain Modern.","/admin/projects/project-2","Project workspace action","Project -> /admin/projects/project-2","","FILES & PHOTOS Upload for Poudre Canyon Mountain Modern","Project File","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/projects/project-2","","screenshots/admin--projects--project--2--files--new--full.png | screenshots/admin--projects--project--2--files--new--hero.png | screenshots/admin--projects--project--2--files--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/portal/projects/project-3","404","Broken client-project destination reached from demo portal data.","/portal","Client dashboard project link or direct URL","","","404 This page could not be found.","This page could not be found.","Realistic demo client identity, project progress, financial balance, and attention counts.","Links/buttons only","","","screenshots/portal--projects--project--3--full.png | screenshots/portal--projects--project--3--hero.png","HTTP 404; Broken link from demo portal data","Runtime HTTP 404; 0 images; 1 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/projects/project-3/change-orders/new","Change Order for Timnath Commercial Buildout","Demo operations data-entry screen: Change Order for Timnath Commercial Buildout.","/admin/projects/project-3","Project workspace action","Project -> /admin/projects/project-3","","SCOPE CONTROL Change Order for Timnath Commercial Buildout","Change Order Details | Pricing","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/projects/project-3","","screenshots/admin--projects--project--3--change--orders--new--full.png | screenshots/admin--projects--project--3--change--orders--new--hero.png | screenshots/admin--projects--project--3--change--orders--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/projects/project-3/photos/new","Photo for Timnath Commercial Buildout","Demo operations data-entry screen: Photo for Timnath Commercial Buildout.","/admin/projects/project-3","Project workspace action","Project -> /admin/projects/project-3","","PROJECT GALLERY Photo for Timnath Commercial Buildout","Project Photo","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/projects/project-3","","screenshots/admin--projects--project--3--photos--new--full.png | screenshots/admin--projects--project--3--photos--new--hero.png | screenshots/admin--projects--project--3--photos--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/projects/project-3/vendors/new","Assign Partner to Timnath Commercial Buildout","Demo operations data-entry screen: Assign Partner to Timnath Commercial Buildout.","/admin/projects/project-3","Project workspace action","Project -> /admin/projects/project-3","NEW PARTNER -> /admin/vendors/new","SUBCONTRACTOR & VENDOR PORTAL Assign Partner to Timnath Commercial Buildout","Project Assignment","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/projects/project-3 | /admin/vendors/new","","screenshots/admin--projects--project--3--vendors--new--full.png | screenshots/admin--projects--project--3--vendors--new--hero.png | screenshots/admin--projects--project--3--vendors--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/projects/project-3/warranty/new","Closeout item for Timnath Commercial Buildout","Demo operations data-entry screen: Closeout item for Timnath Commercial Buildout.","/admin/projects/project-3","Project workspace action","Job -> /admin/projects/project-3","","WARRANTY & PUNCH LIST Closeout item for Timnath Commercial Buildout","Warranty & Punch List Details","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/projects/project-3","","screenshots/admin--projects--project--3--warranty--new--full.png | screenshots/admin--projects--project--3--warranty--new--hero.png | screenshots/admin--projects--project--3--warranty--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/projects/project-3/daily-logs/new","Field Report for Timnath Commercial Buildout","Demo operations data-entry screen: Field Report for Timnath Commercial Buildout.","/admin/projects/project-3","Project workspace action","Job -> /admin/projects/project-3","","KIEFER BUILT OPERATIONS Field Report for Timnath Commercial Buildout","Kiefer Built Field Report","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/projects/project-3","","screenshots/admin--projects--project--3--daily--logs--new--full.png | screenshots/admin--projects--project--3--daily--logs--new--hero.png | screenshots/admin--projects--project--3--daily--logs--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/projects/project-3/selections/new","Selection for Timnath Commercial Buildout","Demo operations data-entry screen: Selection for Timnath Commercial Buildout.","/admin/projects/project-3","Project workspace action","Job -> /admin/projects/project-3","","PROJECT MANAGEMENT Selection for Timnath Commercial Buildout","Selection Details","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/projects/project-3","","screenshots/admin--projects--project--3--selections--new--full.png | screenshots/admin--projects--project--3--selections--new--hero.png | screenshots/admin--projects--project--3--selections--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/projects/project-3/rfis/new","RFI for Timnath Commercial Buildout","Demo operations data-entry screen: RFI for Timnath Commercial Buildout.","/admin/projects/project-3","Project workspace action","Job -> /admin/projects/project-3","","MESSAGING RFI for Timnath Commercial Buildout","RFI Details","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/projects/project-3","","screenshots/admin--projects--project--3--rfis--new--full.png | screenshots/admin--projects--project--3--rfis--new--hero.png | screenshots/admin--projects--project--3--rfis--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/projects/project-3/purchase-orders/new","Purchase Order for Timnath Commercial Buildout","Demo operations data-entry screen: Purchase Order for Timnath Commercial Buildout.","/admin/projects/project-3","Project workspace action","Job -> /admin/projects/project-3","","FINANCIAL Purchase Order for Timnath Commercial Buildout","Purchase Order Details","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/projects/project-3","","screenshots/admin--projects--project--3--purchase--orders--new--full.png | screenshots/admin--projects--project--3--purchase--orders--new--hero.png | screenshots/admin--projects--project--3--purchase--orders--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/projects/project-3/bills/new","Bill for Timnath Commercial Buildout","Demo operations data-entry screen: Bill for Timnath Commercial Buildout.","/admin/projects/project-3","Project workspace action","Job -> /admin/projects/project-3","","FINANCIAL Bill for Timnath Commercial Buildout","Bill Details","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/projects/project-3","","screenshots/admin--projects--project--3--bills--new--full.png | screenshots/admin--projects--project--3--bills--new--hero.png | screenshots/admin--projects--project--3--bills--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/projects/project-3/comments/new","Comment for Timnath Commercial Buildout","Demo operations data-entry screen: Comment for Timnath Commercial Buildout.","/admin/projects/project-3","Project workspace action","Job -> /admin/projects/project-3","","MESSAGING Comment for Timnath Commercial Buildout","Project Comment","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/projects/project-3","","screenshots/admin--projects--project--3--comments--new--full.png | screenshots/admin--projects--project--3--comments--new--hero.png | screenshots/admin--projects--project--3--comments--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/projects/project-3/tasks/new","Task for Timnath Commercial Buildout","Demo operations data-entry screen: Task for Timnath Commercial Buildout.","/admin/projects/project-3","Project workspace action","Job -> /admin/projects/project-3","","PROJECT MANAGEMENT Task for Timnath Commercial Buildout","Task Details","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/projects/project-3","","screenshots/admin--projects--project--3--tasks--new--full.png | screenshots/admin--projects--project--3--tasks--new--hero.png | screenshots/admin--projects--project--3--tasks--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/projects/project-3/updates/new","Update for Timnath Commercial Buildout","Demo operations data-entry screen: Update for Timnath Commercial Buildout.","/admin/projects/project-3","Project workspace action","Project -> /admin/projects/project-3","","DAILY LOGS Update for Timnath Commercial Buildout","Project Update","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/projects/project-3","","screenshots/admin--projects--project--3--updates--new--full.png | screenshots/admin--projects--project--3--updates--new--hero.png | screenshots/admin--projects--project--3--updates--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/projects/project-3/files/new","Upload for Timnath Commercial Buildout","Demo operations data-entry screen: Upload for Timnath Commercial Buildout.","/admin/projects/project-3","Project workspace action","Project -> /admin/projects/project-3","","FILES & PHOTOS Upload for Timnath Commercial Buildout","Project File","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/projects/project-3","","screenshots/admin--projects--project--3--files--new--full.png | screenshots/admin--projects--project--3--files--new--hero.png | screenshots/admin--projects--project--3--files--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/leads/lead-1/proposals/new","Proposal for Danielle Porter","Demo operations data-entry screen: Proposal for Danielle Porter.","/admin/leads/lead-1","Lead detail Proposal action","Lead -> /admin/leads/lead-1","","LEAD-TO-PROPOSAL BUILDER Proposal for Danielle Porter","Proposal Basics | Scope + Pricing","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/leads/lead-1","","screenshots/admin--leads--lead--1--proposals--new--full.png | screenshots/admin--leads--lead--1--proposals--new--hero.png | screenshots/admin--leads--lead--1--proposals--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/leads/lead-2/proposals/new","Proposal for Chris Valdez","Demo operations data-entry screen: Proposal for Chris Valdez.","/admin/leads/lead-2","Lead detail Proposal action","Lead -> /admin/leads/lead-2","","LEAD-TO-PROPOSAL BUILDER Proposal for Chris Valdez","Proposal Basics | Scope + Pricing","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/leads/lead-2","","screenshots/admin--leads--lead--2--proposals--new--full.png | screenshots/admin--leads--lead--2--proposals--new--hero.png | screenshots/admin--leads--lead--2--proposals--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/leads/lead-3/proposals/new","Proposal for Harper Stone","Demo operations data-entry screen: Proposal for Harper Stone.","/admin/leads/lead-3","Lead detail Proposal action","Lead -> /admin/leads/lead-3","","LEAD-TO-PROPOSAL BUILDER Proposal for Harper Stone","Proposal Basics | Scope + Pricing","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/leads/lead-3","","screenshots/admin--leads--lead--3--proposals--new--full.png | screenshots/admin--leads--lead--3--proposals--new--hero.png | screenshots/admin--leads--lead--3--proposals--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/leads/lead-4/proposals/new","Proposal for Northline Dental","Demo operations data-entry screen: Proposal for Northline Dental.","/admin/leads/lead-4","Lead detail Proposal action","Lead -> /admin/leads/lead-4","","LEAD-TO-PROPOSAL BUILDER Proposal for Northline Dental","Proposal Basics | Scope + Pricing","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/leads/lead-4","","screenshots/admin--leads--lead--4--proposals--new--full.png | screenshots/admin--leads--lead--4--proposals--new--hero.png | screenshots/admin--leads--lead--4--proposals--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/leads/lead-5/proposals/new","Proposal for Elena Morris","Demo operations data-entry screen: Proposal for Elena Morris.","/admin/leads/lead-5","Lead detail Proposal action","Lead -> /admin/leads/lead-5","","LEAD-TO-PROPOSAL BUILDER Proposal for Elena Morris","Proposal Basics | Scope + Pricing","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/leads/lead-5","","screenshots/admin--leads--lead--5--proposals--new--full.png | screenshots/admin--leads--lead--5--proposals--new--hero.png | screenshots/admin--leads--lead--5--proposals--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/proposals/proposal-1/download","KBP-2026-001.pdf","Generate and download a demo operations PDF.","/admin/proposals/proposal-1","Visible admin PDF download link","Browser download","","Non-HTML download endpoint.","","Branded operational PDF filename.","Browser file download","","","","Production Demo Admin download is publicly reachable without an authentication challenge","Download event completed; suggested filename KBP-2026-001.pdf. File content was not modified."
"https://www.builtbykiefer.com/admin/invoices/invoice-1/download","KBC-2026-001.pdf","Generate and download a demo operations PDF.","/admin/invoices","Visible admin PDF download link","Browser download","","Non-HTML download endpoint.","","Branded operational PDF filename.","Browser file download","","","","Production Demo Admin download is publicly reachable without an authentication challenge","Download event completed; suggested filename KBC-2026-001.pdf. File content was not modified."
"https://www.builtbykiefer.com/admin/invoices/invoice-2/download","KBC-2026-002.pdf","Generate and download a demo operations PDF.","/admin/invoices","Visible admin PDF download link","Browser download","","Non-HTML download endpoint.","","Branded operational PDF filename.","Browser file download","","","","Production Demo Admin download is publicly reachable without an authentication challenge","Download event completed; suggested filename KBC-2026-002.pdf. File content was not modified."
"https://www.builtbykiefer.com/admin/change-orders/change-order-1/download","KBCO-2026-001.pdf","Generate and download a demo operations PDF.","/admin/change-orders/change-order-1","Visible admin PDF download link","Browser download","","Non-HTML download endpoint.","","Branded operational PDF filename.","Browser file download","","","","Production Demo Admin download is publicly reachable without an authentication challenge","Download event completed; suggested filename KBCO-2026-001.pdf. File content was not modified."
"https://www.builtbykiefer.com/robots.txt","robots.txt","Declare crawler access and sitemap location.","Technical resources","Direct technical URL","","","# robots.txt for www.builtbykiefer.com User-agent: * Allow: / # Sitemap Sitemap: https://www.builtbykiefer.com/sitemap.xml","","","Plain-text resource","/sitemap.xml","","","Allows all crawlers; protected/demo/indexability implications require review","Runtime HTTP 200; text/plain; charset=utf-8."
"https://www.builtbykiefer.com/sitemap.xml","sitemap.xml","Advertise indexable public URLs to search engines.","Technical resources","robots.txt","","","Runtime XML sitemap containing only the homepage and five homepage images.","Homepage URL entry only","","XML resource","/","","","Omits every non-home public route","Runtime HTTP 200; application/xml."
